Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
Serbia,SRB,15-May-20,93.52
Serbia,SRB,16-May-20,93.52
Serbia,SRB,17-May-20,51.85
Serbia,SRB,18-May-20,51.85
Serbia,SRB,19-May-20,51.85
Serbia,SRB,20-May-20,51.85
Serbia,SRB,21-May-20,51.85
Serbia,SRB,22-May-20,49.07
Serbia,SRB,23-May-20,49.07
Serbia,SRB,24-May-20,49.07
Serbia,SRB,25-May-20,49.07
Serbia,SRB,26-May-20,49.07
Serbia,SRB,27-May-20,49.07
Serbia,SRB,28-May-20,49.07
Serbia,SRB,29-May-20,49.07
Serbia,SRB,30-May-20,49.07
Serbia,SRB,31-May-20,49.07
Serbia,SRB,1-Jun-20,43.52
Serbia,SRB,2-Jun-20,43.52
Serbia,SRB,3-Jun-20,43.52
Serbia,SRB,4-Jun-20,43.52
Serbia,SRB,5-Jun-20,43.52
Serbia,SRB,6-Jun-20,24.07
Serbia,SRB,7-Jun-20,24.07
Serbia,SRB,8-Jun-20,24.07
Serbia,SRB,9-Jun-20,24.07
Serbia,SRB,10-Jun-20,24.07
Serbia,SRB,11-Jun-20,24.07
Serbia,SRB,12-Jun-20,24.07
Serbia,SRB,13-Jun-20,24.07
Serbia,SRB,14-Jun-20,24.07
Serbia,SRB,15-Jun-20,24.07
Serbia,SRB,16-Jun-20,24.07
Serbia,SRB,17-Jun-20,24.07
Serbia,SRB,18-Jun-20,24.07
Serbia,SRB,19-Jun-20,24.07
Serbia,SRB,20-Jun-20,24.07
Serbia,SRB,21-Jun-20,24.07
Serbia,SRB,22-Jun-20,24.07
Serbia,SRB,23-Jun-20,24.07
Serbia,SRB,24-Jun-20,24.07
Serbia,SRB,25-Jun-20,24.07
Serbia,SRB,26-Jun-20,24.07
Serbia,SRB,27-Jun-20,24.07
Serbia,SRB,28-Jun-20,24.07
Serbia,SRB,29-Jun-20,25.93
Serbia,SRB,30-Jun-20,25.93
Serbia,SRB,1-Jul-20,25.93
Serbia,SRB,2-Jul-20,25.93
Serbia,SRB,3-Jul-20,25.93
Serbia,SRB,4-Jul-20,25.93
Serbia,SRB,5-Jul-20,25.93
Serbia,SRB,6-Jul-20,25.93
Serbia,SRB,7-Jul-20,25.93
Serbia,SRB,8-Jul-20,25.93
Serbia,SRB,9-Jul-20,25.93
Serbia,SRB,10-Jul-20,31.48
Serbia,SRB,11-Jul-20,31.48
Serbia,SRB,12-Jul-20,31.48
Serbia,SRB,13-Jul-20,31.48
Serbia,SRB,14-Jul-20,31.48
Serbia,SRB,15-Jul-20,31.48
Serbia,SRB,16-Jul-20,31.48
Serbia,SRB,17-Jul-20,42.59
Serbia,SRB,18-Jul-20,42.59
Serbia,SRB,19-Jul-20,42.59
Serbia,SRB,20-Jul-20,42.59
Serbia,SRB,21-Jul-20,42.59
Serbia,SRB,22-Jul-20,42.59
Serbia,SRB,23-Jul-20,42.59
Serbia,SRB,24-Jul-20,42.59
Serbia,SRB,25-Jul-20,42.59
Serbia,SRB,26-Jul-20,42.59
Serbia,SRB,27-Jul-20,42.59
Serbia,SRB,28-Jul-20,42.59
Serbia,SRB,29-Jul-20,42.59
Serbia,SRB,30-Jul-20,42.59
Serbia,SRB,31-Jul-20,42.59
Serbia,SRB,1-Aug-20,42.59
Serbia,SRB,2-Aug-20,42.59
Serbia,SRB,3-Aug-20,42.59
Serbia,SRB,4-Aug-20,42.59
Serbia,SRB,5-Aug-20,42.59
Serbia,SRB,6-Aug-20,42.59
Seychelles,SYC,1-Jan-20,0
Seychelles,SYC,2-Jan-20,0
Seychelles,SYC,3-Jan-20,0
Seychelles,SYC,4-Jan-20,0
Seychelles,SYC,5-Jan-20,0
Seychelles,SYC,6-Jan-20,0
Seychelles,SYC,7-Jan-20,0
Seychelles,SYC,8-Jan-20,0
Seychelles,SYC,9-Jan-20,0
Seychelles,SYC,10-Jan-20,0
Seychelles,SYC,11-Jan-20,0
Seychelles,SYC,12-Jan-20,0
Seychelles,SYC,13-Jan-20,0
Seychelles,SYC,14-Jan-20,0
Seychelles,SYC,15-Jan-20,0
Seychelles,SYC,16-Jan-20,0
Seychelles,SYC,17-Jan-20,0
Seychelles,SYC,18-Jan-20,0
Seychelles,SYC,19-Jan-20,0
Seychelles,SYC,20-Jan-20,0
Seychelles,SYC,21-Jan-20,0
Seychelles,SYC,22-Jan-20,0
Seychelles,SYC,23-Jan-20,0
Seychelles,SYC,24-Jan-20,0
Seychelles,SYC,25-Jan-20,0
Seychelles,SYC,26-Jan-20,0
Seychelles,SYC,27-Jan-20,0
Seychelles,SYC,28-Jan-20,0
Seychelles,SYC,29-Jan-20,11.11
Seychelles,SYC,30-Jan-20,11.11
Seychelles,SYC,31-Jan-20,11.11
Seychelles,SYC,1-Feb-20,11.11
Seychelles,SYC,2-Feb-20,11.11
Seychelles,SYC,3-Feb-20,11.11
Seychelles,SYC,4-Feb-20,11.11
Seychelles,SYC,5-Feb-20,11.11
Seychelles,SYC,6-Feb-20,11.11
Seychelles,SYC,7-Feb-20,16.67
Seychelles,SYC,8-Feb-20,16.67
Seychelles,SYC,9-Feb-20,16.67
Seychelles,SYC,10-Feb-20,16.67
Seychelles,SYC,11-Feb-20,16.67
Seychelles,SYC,12-Feb-20,16.67
Seychelles,SYC,13-Feb-20,16.67
Seychelles,SYC,14-Feb-20,16.67
Seychelles,SYC,15-Feb-20,16.67
Seychelles,SYC,16-Feb-20,16.67
Seychelles,SYC,17-Feb-20,16.67
Seychelles,SYC,18-Feb-20,16.67
Seychelles,SYC,19-Feb-20,16.67
Seychelles,SYC,20-Feb-20,16.67
Seychelles,SYC,21-Feb-20,16.67
Seychelles,SYC,22-Feb-20,16.67
Seychelles,SYC,23-Feb-20,16.67
Seychelles,SYC,24-Feb-20,16.67
Seychelles,SYC,25-Feb-20,16.67
Seychelles,SYC,26-Feb-20,16.67
Seychelles,SYC,27-Feb-20,16.67
Seychelles,SYC,28-Feb-20,16.67
Seychelles,SYC,29-Feb-20,16.67
Seychelles,SYC,1-Mar-20,16.67
Seychelles,SYC,2-Mar-20,16.67
Seychelles,SYC,3-Mar-20,16.67
Seychelles,SYC,4-Mar-20,16.67
Seychelles,SYC,5-Mar-20,16.67
Seychelles,SYC,6-Mar-20,16.67
Seychelles,SYC,7-Mar-20,16.67
Seychelles,SYC,8-Mar-20,16.67
Seychelles,SYC,9-Mar-20,16.67
Seychelles,SYC,10-Mar-20,19.44
Seychelles,SYC,11-Mar-20,19.44
Seychelles,SYC,12-Mar-20,19.44
Seychelles,SYC,13-Mar-20,19.44
Seychelles,SYC,14-Mar-20,19.44
Seychelles,SYC,15-Mar-20,25
Seychelles,SYC,16-Mar-20,34.26
Seychelles,SYC,17-Mar-20,34.26
Seychelles,SYC,18-Mar-20,34.26
Seychelles,SYC,19-Mar-20,34.26
Seychelles,SYC,20-Mar-20,34.26
Seychelles,SYC,21-Mar-20,34.26
Seychelles,SYC,22-Mar-20,39.81
Seychelles,SYC,23-Mar-20,41.67
Seychelles,SYC,24-Mar-20,41.67
Seychelles,SYC,25-Mar-20,41.67
Seychelles,SYC,26-Mar-20,41.67
Seychelles,SYC,27-Mar-20,41.67
Seychelles,SYC,28-Mar-20,41.67
Seychelles,SYC,29-Mar-20,41.67
Seychelles,SYC,30-Mar-20,52.78
Seychelles,SYC,31-Mar-20,52.78
Seychelles,SYC,1-Apr-20,52.78
Seychelles,SYC,2-Apr-20,52.78
Seychelles,SYC,3-Apr-20,52.78
Seychelles,SYC,4-Apr-20,52.78
Seychelles,SYC,5-Apr-20,52.78
Seychelles,SYC,6-Apr-20,52.78
Seychelles,SYC,7-Apr-20,52.78
Seychelles,SYC,8-Apr-20,82.41
Seychelles,SYC,9-Apr-20,93.52
Seychelles,SYC,10-Apr-20,93.52
Seychelles,SYC,11-Apr-20,93.52
Seychelles,SYC,12-Apr-20,93.52
Seychelles,SYC,13-Apr-20,93.52
Seychelles,SYC,14-Apr-20,93.52
Seychelles,SYC,15-Apr-20,93.52
Seychelles,SYC,16-Apr-20,93.52
Seychelles,SYC,17-Apr-20,93.52
Seychelles,SYC,18-Apr-20,93.52
Seychelles,SYC,19-Apr-20,93.52
Seychelles,SYC,20-Apr-20,93.52
Seychelles,SYC,21-Apr-20,93.52
Seychelles,SYC,22-Apr-20,93.52
Seychelles,SYC,23-Apr-20,93.52
Seychelles,SYC,24-Apr-20,93.52
Seychelles,SYC,25-Apr-20,93.52
Seychelles,SYC,26-Apr-20,93.52
Seychelles,SYC,27-Apr-20,93.52
Seychelles,SYC,28-Apr-20,93.52
Seychelles,SYC,29-Apr-20,93.52
Seychelles,SYC,30-Apr-20,93.52
Seychelles,SYC,1-May-20,93.52
Seychelles,SYC,2-May-20,93.52
Seychelles,SYC,3-May-20,93.52
Seychelles,SYC,4-May-20,66.67
Seychelles,SYC,5-May-20,66.67
Seychelles,SYC,6-May-20,66.67
Seychelles,SYC,7-May-20,66.67
Seychelles,SYC,8-May-20,66.67
Seychelles,SYC,9-May-20,66.67
Seychelles,SYC,10-May-20,66.67
Seychelles,SYC,11-May-20,66.67
Seychelles,SYC,12-May-20,66.67
Seychelles,SYC,13-May-20,66.67
Seychelles,SYC,14-May-20,66.67
Seychelles,SYC,15-May-20,66.67
Seychelles,SYC,16-May-20,66.67
Seychelles,SYC,17-May-20,66.67
Seychelles,SYC,18-May-20,55.56
Seychelles,SYC,19-May-20,55.56
Seychelles,SYC,20-May-20,55.56
Seychelles,SYC,21-May-20,55.56
Seychelles,SYC,22-May-20,55.56
Seychelles,SYC,23-May-20,55.56
Seychelles,SYC,24-May-20,55.56
Seychelles,SYC,25-May-20,55.56
Seychelles,SYC,26-May-20,55.56
Seychelles,SYC,27-May-20,55.56
Seychelles,SYC,28-May-20,55.56
Seychelles,SYC,29-May-20,55.56
Seychelles,SYC,30-May-20,55.56
Seychelles,SYC,31-May-20,55.56
Seychelles,SYC,1-Jun-20,33.33
Seychelles,SYC,2-Jun-20,33.33
Seychelles,SYC,3-Jun-20,33.33
Seychelles,SYC,4-Jun-20,33.33
Seychelles,SYC,5-Jun-20,33.33
Seychelles,SYC,6-Jun-20,33.33
Seychelles,SYC,7-Jun-20,33.33
Seychelles,SYC,8-Jun-20,33.33
Seychelles,SYC,9-Jun-20,33.33
Seychelles,SYC,10-Jun-20,33.33
Seychelles,SYC,11-Jun-20,33.33
Seychelles,SYC,12-Jun-20,33.33
Seychelles,SYC,13-Jun-20,33.33
Seychelles,SYC,14-Jun-20,33.33
Seychelles,SYC,15-Jun-20,33.33
Seychelles,SYC,16-Jun-20,33.33
Seychelles,SYC,17-Jun-20,33.33
Seychelles,SYC,18-Jun-20,33.33
Seychelles,SYC,19-Jun-20,33.33
Seychelles,SYC,20-Jun-20,33.33
Seychelles,SYC,21-Jun-20,33.33
Seychelles,SYC,22-Jun-20,33.33
Seychelles,SYC,23-Jun-20,33.33
Seychelles,SYC,24-Jun-20,33.33
Seychelles,SYC,25-Jun-20,33.33
Seychelles,SYC,26-Jun-20,33.33
Seychelles,SYC,27-Jun-20,33.33
Seychelles,SYC,28-Jun-20,33.33
Seychelles,SYC,29-Jun-20,33.33
Seychelles,SYC,30-Jun-20,33.33
Seychelles,SYC,1-Jul-20,33.33
Seychelles,SYC,2-Jul-20,33.33
Seychelles,SYC,3-Jul-20,33.33
Seychelles,SYC,4-Jul-20,33.33
Seychelles,SYC,5-Jul-20,33.33
Seychelles,SYC,6-Jul-20,33.33
Seychelles,SYC,7-Jul-20,33.33
Seychelles,SYC,8-Jul-20,33.33
Seychelles,SYC,9-Jul-20,33.33
Seychelles,SYC,10-Jul-20,33.33
Seychelles,SYC,11-Jul-20,33.33
Seychelles,SYC,12-Jul-20,33.33
Seychelles,SYC,13-Jul-20,33.33
Seychelles,SYC,14-Jul-20,33.33
Seychelles,SYC,15-Jul-20,33.33
Seychelles,SYC,16-Jul-20,33.33
Seychelles,SYC,17-Jul-20,33.33
Seychelles,SYC,18-Jul-20,33.33
Seychelles,SYC,19-Jul-20,33.33
Seychelles,SYC,20-Jul-20,33.33
Seychelles,SYC,21-Jul-20,33.33
Seychelles,SYC,22-Jul-20,33.33
Seychelles,SYC,23-Jul-20,33.33
Seychelles,SYC,24-Jul-20,33.33
Seychelles,SYC,25-Jul-20,33.33
Seychelles,SYC,26-Jul-20,33.33
Seychelles,SYC,27-Jul-20,33.33
Seychelles,SYC,28-Jul-20,33.33
Seychelles,SYC,29-Jul-20,33.33
Seychelles,SYC,30-Jul-20,33.33
Seychelles,SYC,31-Jul-20,33.33
Seychelles,SYC,1-Aug-20,27.78
Seychelles,SYC,2-Aug-20,27.78
Seychelles,SYC,3-Aug-20,27.78
Sierra Leone,SLE,1-Jan-20,0
Sierra Leone,SLE,2-Jan-20,0
Sierra Leone,SLE,3-Jan-20,0
Sierra Leone,SLE,4-Jan-20,0
Sierra Leone,SLE,5-Jan-20,0
Sierra Leone,SLE,6-Jan-20,0
Sierra Leone,SLE,7-Jan-20,0
Sierra Leone,SLE,8-Jan-20,0
Sierra Leone,SLE,9-Jan-20,0
Sierra Leone,SLE,10-Jan-20,0
Sierra Leone,SLE,11-Jan-20,0
Sierra Leone,SLE,12-Jan-20,0
Sierra Leone,SLE,13-Jan-20,0
Sierra Leone,SLE,14-Jan-20,0
Sierra Leone,SLE,15-Jan-20,0
Sierra Leone,SLE,16-Jan-20,0
Sierra Leone,SLE,17-Jan-20,0
Sierra Leone,SLE,18-Jan-20,0
Sierra Leone,SLE,19-Jan-20,0
Sierra Leone,SLE,20-Jan-20,0
Sierra Leone,SLE,21-Jan-20,0
Sierra Leone,SLE,22-Jan-20,0
Sierra Leone,SLE,23-Jan-20,0
Sierra Leone,SLE,24-Jan-20,0
Sierra Leone,SLE,25-Jan-20,0
Sierra Leone,SLE,26-Jan-20,0
Sierra Leone,SLE,27-Jan-20,0
Sierra Leone,SLE,28-Jan-20,0
Sierra Leone,SLE,29-Jan-20,0
Sierra Leone,SLE,30-Jan-20,0
Sierra Leone,SLE,31-Jan-20,0
Sierra Leone,SLE,1-Feb-20,0
Sierra Leone,SLE,2-Feb-20,0
Sierra Leone,SLE,3-Feb-20,0
Sierra Leone,SLE,4-Feb-20,0
Sierra Leone,SLE,5-Feb-20,0
Sierra Leone,SLE,6-Feb-20,0
Sierra Leone,SLE,7-Feb-20,0
Sierra Leone,SLE,8-Feb-20,0
Sierra Leone,SLE,9-Feb-20,0
Sierra Leone,SLE,10-Feb-20,0
Sierra Leone,SLE,11-Feb-20,0
Sierra Leone,SLE,12-Feb-20,0
Sierra Leone,SLE,13-Feb-20,0
Sierra Leone,SLE,14-Feb-20,0
Sierra Leone,SLE,15-Feb-20,0
Sierra Leone,SLE,16-Feb-20,0
Sierra Leone,SLE,17-Feb-20,0
Sierra Leone,SLE,18-Feb-20,0
Sierra Leone,SLE,19-Feb-20,0
Sierra Leone,SLE,20-Feb-20,0
Sierra Leone,SLE,21-Feb-20,0
Sierra Leone,SLE,22-Feb-20,0
Sierra Leone,SLE,23-Feb-20,0
Sierra Leone,SLE,24-Feb-20,0
Sierra Leone,SLE,25-Feb-20,0
Sierra Leone,SLE,26-Feb-20,0
Sierra Leone,SLE,27-Feb-20,0
Sierra Leone,SLE,28-Feb-20,0
Sierra Leone,SLE,29-Feb-20,0
Sierra Leone,SLE,1-Mar-20,0
Sierra Leone,SLE,2-Mar-20,0
Sierra Leone,SLE,3-Mar-20,0
Sierra Leone,SLE,4-Mar-20,0
Sierra Leone,SLE,5-Mar-20,0
Sierra Leone,SLE,6-Mar-20,0
Sierra Leone,SLE,7-Mar-20,0
Sierra Leone,SLE,8-Mar-20,0
Sierra Leone,SLE,9-Mar-20,0
Sierra Leone,SLE,10-Mar-20,0
Sierra Leone,SLE,11-Mar-20,0
Sierra Leone,SLE,12-Mar-20,0
Sierra Leone,SLE,13-Mar-20,0
Sierra Leone,SLE,14-Mar-20,0
Sierra Leone,SLE,15-Mar-20,0
Sierra Leone,SLE,16-Mar-20,8.33
Sierra Leone,SLE,17-Mar-20,8.33
Sierra Leone,SLE,18-Mar-20,8.33
Sierra Leone,SLE,19-Mar-20,8.33
Sierra Leone,SLE,20-Mar-20,13.89
Sierra Leone,SLE,21-Mar-20,22.22
Sierra Leone,SLE,22-Mar-20,33.33
Sierra Leone,SLE,23-Mar-20,38.89
Sierra Leone,SLE,24-Mar-20,38.89
Sierra Leone,SLE,25-Mar-20,38.89
Sierra Leone,SLE,26-Mar-20,38.89
Sierra Leone,SLE,27-Mar-20,46.3
Sierra Leone,SLE,28-Mar-20,49.07
Sierra Leone,SLE,29-Mar-20,49.07
Sierra Leone,SLE,30-Mar-20,49.07
Sierra Leone,SLE,31-Mar-20,60.19
Sierra Leone,SLE,1-Apr-20,60.19
Sierra Leone,SLE,2-Apr-20,60.19
Sierra Leone,SLE,3-Apr-20,60.19
Sierra Leone,SLE,4-Apr-20,60.19
Sierra Leone,SLE,5-Apr-20,88.89
Sierra Leone,SLE,6-Apr-20,88.89
Sierra Leone,SLE,7-Apr-20,88.89
Sierra Leone,SLE,8-Apr-20,78.7
Sierra Leone,SLE,9-Apr-20,78.7
Sierra Leone,SLE,10-Apr-20,78.7
Sierra Leone,SLE,11-Apr-20,78.7
Sierra Leone,SLE,12-Apr-20,78.7
Sierra Leone,SLE,13-Apr-20,78.7
Sierra Leone,SLE,14-Apr-20,78.7
Sierra Leone,SLE,15-Apr-20,78.7
Sierra Leone,SLE,16-Apr-20,78.7
Sierra Leone,SLE,17-Apr-20,78.7
Sierra Leone,SLE,18-Apr-20,84.26
Sierra Leone,SLE,19-Apr-20,84.26
Sierra Leone,SLE,20-Apr-20,84.26
Sierra Leone,SLE,21-Apr-20,84.26
Sierra Leone,SLE,22-Apr-20,84.26
Sierra Leone,SLE,23-Apr-20,84.26
Sierra Leone,SLE,24-Apr-20,84.26
Sierra Leone,SLE,25-Apr-20,84.26
Sierra Leone,SLE,26-Apr-20,80.56
Sierra Leone,SLE,27-Apr-20,80.56
Sierra Leone,SLE,28-Apr-20,80.56
Sierra Leone,SLE,29-Apr-20,80.56
Sierra Leone,SLE,30-Apr-20,80.56
Sierra Leone,SLE,1-May-20,80.56
Sierra Leone,SLE,2-May-20,80.56
Sierra Leone,SLE,3-May-20,94.44
Sierra Leone,SLE,4-May-20,94.44
Sierra Leone,SLE,5-May-20,94.44
Sierra Leone,SLE,6-May-20,73.15
Sierra Leone,SLE,7-May-20,73.15
Sierra Leone,SLE,8-May-20,73.15
Sierra Leone,SLE,9-May-20,73.15
Sierra Leone,SLE,10-May-20,73.15
Sierra Leone,SLE,11-May-20,73.15
Sierra Leone,SLE,12-May-20,73.15
Sierra Leone,SLE,13-May-20,73.15
Sierra Leone,SLE,14-May-20,73.15
Sierra Leone,SLE,15-May-20,73.15
Sierra Leone,SLE,16-May-20,73.15
Sierra Leone,SLE,17-May-20,73.15
Sierra Leone,SLE,18-May-20,73.15
Sierra Leone,SLE,19-May-20,73.15
Sierra Leone,SLE,20-May-20,73.15
Sierra Leone,SLE,21-May-20,73.15
Sierra Leone,SLE,22-May-20,73.15
Sierra Leone,SLE,23-May-20,73.15
Sierra Leone,SLE,24-May-20,73.15
Sierra Leone,SLE,25-May-20,73.15
Sierra Leone,SLE,26-May-20,73.15
Sierra Leone,SLE,27-May-20,73.15
Sierra Leone,SLE,28-May-20,73.15
Sierra Leone,SLE,29-May-20,73.15
Sierra Leone,SLE,30-May-20,73.15
Sierra Leone,SLE,31-May-20,73.15
Sierra Leone,SLE,1-Jun-20,73.15
Sierra Leone,SLE,2-Jun-20,73.15
Sierra Leone,SLE,3-Jun-20,73.15
Sierra Leone,SLE,4-Jun-20,73.15
Sierra Leone,SLE,5-Jun-20,73.15
Sierra Leone,SLE,6-Jun-20,73.15
Sierra Leone,SLE,7-Jun-20,73.15
Sierra Leone,SLE,8-Jun-20,56.48
Sierra Leone,SLE,9-Jun-20,56.48
Sierra Leone,SLE,10-Jun-20,56.48
Sierra Leone,SLE,11-Jun-20,56.48
Sierra Leone,SLE,12-Jun-20,56.48
Sierra Leone,SLE,13-Jun-20,56.48
Sierra Leone,SLE,14-Jun-20,56.48
Sierra Leone,SLE,15-Jun-20,56.48
Sierra Leone,SLE,16-Jun-20,56.48
Sierra Leone,SLE,17-Jun-20,56.48
Sierra Leone,SLE,18-Jun-20,56.48
Sierra Leone,SLE,19-Jun-20,56.48
Sierra Leone,SLE,20-Jun-20,56.48
Sierra Leone,SLE,21-Jun-20,56.48
Sierra Leone,SLE,22-Jun-20,56.48
Sierra Leone,SLE,23-Jun-20,56.48
Sierra Leone,SLE,24-Jun-20,56.48
Sierra Leone,SLE,25-Jun-20,56.48
Sierra Leone,SLE,26-Jun-20,56.48
Sierra Leone,SLE,27-Jun-20,56.48
Sierra Leone,SLE,28-Jun-20,56.48
Sierra Leone,SLE,29-Jun-20,56.48
Sierra Leone,SLE,30-Jun-20,56.48
Sierra Leone,SLE,1-Jul-20,52.78
Sierra Leone,SLE,2-Jul-20,52.78
Sierra Leone,SLE,3-Jul-20,46.3
Sierra Leone,SLE,4-Jul-20,46.3
Sierra Leone,SLE,5-Jul-20,46.3
Sierra Leone,SLE,6-Jul-20,46.3
Sierra Leone,SLE,7-Jul-20,46.3
Sierra Leone,SLE,8-Jul-20,46.3
Sierra Leone,SLE,9-Jul-20,46.3
Sierra Leone,SLE,10-Jul-20,46.3
Sierra Leone,SLE,11-Jul-20,46.3
Sierra Leone,SLE,12-Jul-20,46.3
Sierra Leone,SLE,13-Jul-20,40.74
Sierra Leone,SLE,14-Jul-20,40.74
Sierra Leone,SLE,15-Jul-20,40.74
Sierra Leone,SLE,16-Jul-20,40.74
Sierra Leone,SLE,17-Jul-20,40.74
Sierra Leone,SLE,18-Jul-20,40.74
Sierra Leone,SLE,19-Jul-20,40.74
Sierra Leone,SLE,20-Jul-20,40.74
Sierra Leone,SLE,21-Jul-20,40.74
Sierra Leone,SLE,22-Jul-20,32.41
Sierra Leone,SLE,23-Jul-20,32.41
Sierra Leone,SLE,24-Jul-20,32.41
Sierra Leone,SLE,25-Jul-20,32.41
Sierra Leone,SLE,26-Jul-20,32.41
Sierra Leone,SLE,27-Jul-20,32.41
Sierra Leone,SLE,28-Jul-20,32.41
Sierra Leone,SLE,29-Jul-20,32.41
Sierra Leone,SLE,30-Jul-20,32.41
Sierra Leone,SLE,31-Jul-20,32.41
Sierra Leone,SLE,1-Aug-20,32.41
Sierra Leone,SLE,2-Aug-20,32.41
Sierra Leone,SLE,3-Aug-20,32.41
Sierra Leone,SLE,4-Aug-20,32.41
Sierra Leone,SLE,5-Aug-20,32.41
Singapore,SGP,1-Jan-20,0
Singapore,SGP,2-Jan-20,13.89
Singapore,SGP,3-Jan-20,13.89
Singapore,SGP,4-Jan-20,13.89
Singapore,SGP,5-Jan-20,13.89
Singapore,SGP,6-Jan-20,13.89
Singapore,SGP,7-Jan-20,13.89
Singapore,SGP,8-Jan-20,13.89
Singapore,SGP,9-Jan-20,13.89
Singapore,SGP,10-Jan-20,13.89
Singapore,SGP,11-Jan-20,13.89
Singapore,SGP,12-Jan-20,13.89
Singapore,SGP,13-Jan-20,13.89
Singapore,SGP,14-Jan-20,13.89
Singapore,SGP,15-Jan-20,13.89
Singapore,SGP,16-Jan-20,13.89
Singapore,SGP,17-Jan-20,13.89
Singapore,SGP,18-Jan-20,13.89
Singapore,SGP,19-Jan-20,13.89
Singapore,SGP,20-Jan-20,13.89
Singapore,SGP,21-Jan-20,13.89
Singapore,SGP,22-Jan-20,13.89
Singapore,SGP,23-Jan-20,19.44
Singapore,SGP,24-Jan-20,19.44
Singapore,SGP,25-Jan-20,19.44
Singapore,SGP,26-Jan-20,19.44
Singapore,SGP,27-Jan-20,19.44
Singapore,SGP,28-Jan-20,19.44
Singapore,SGP,29-Jan-20,19.44
Singapore,SGP,30-Jan-20,19.44
Singapore,SGP,31-Jan-20,19.44
Singapore,SGP,1-Feb-20,19.44
Singapore,SGP,2-Feb-20,19.44
Singapore,SGP,3-Feb-20,19.44
Singapore,SGP,4-Feb-20,19.44
Singapore,SGP,5-Feb-20,19.44
Singapore,SGP,6-Feb-20,19.44
Singapore,SGP,7-Feb-20,25
Singapore,SGP,8-Feb-20,25
Singapore,SGP,9-Feb-20,25
Singapore,SGP,10-Feb-20,25
Singapore,SGP,11-Feb-20,25
Singapore,SGP,12-Feb-20,25
Singapore,SGP,13-Feb-20,25
Singapore,SGP,14-Feb-20,25
Singapore,SGP,15-Feb-20,25
Singapore,SGP,16-Feb-20,25
Singapore,SGP,17-Feb-20,25
Singapore,SGP,18-Feb-20,25
Singapore,SGP,19-Feb-20,25
Singapore,SGP,20-Feb-20,25
Singapore,SGP,21-Feb-20,25
Singapore,SGP,22-Feb-20,25
Singapore,SGP,23-Feb-20,25
Singapore,SGP,24-Feb-20,25
Singapore,SGP,25-Feb-20,25
Singapore,SGP,26-Feb-20,25
Singapore,SGP,27-Feb-20,25
Singapore,SGP,28-Feb-20,25
Singapore,SGP,29-Feb-20,25
Singapore,SGP,1-Mar-20,25
Singapore,SGP,2-Mar-20,25
Singapore,SGP,3-Mar-20,25
Singapore,SGP,4-Mar-20,25
Singapore,SGP,5-Mar-20,25
Singapore,SGP,6-Mar-20,25
Singapore,SGP,7-Mar-20,25
Singapore,SGP,8-Mar-20,25
Singapore,SGP,9-Mar-20,25
Singapore,SGP,10-Mar-20,25
Singapore,SGP,11-Mar-20,25
Singapore,SGP,12-Mar-20,25
Singapore,SGP,13-Mar-20,36.11
Singapore,SGP,14-Mar-20,36.11
Singapore,SGP,15-Mar-20,36.11
Singapore,SGP,16-Mar-20,36.11
Singapore,SGP,17-Mar-20,36.11
Singapore,SGP,18-Mar-20,36.11
Singapore,SGP,19-Mar-20,36.11
Singapore,SGP,20-Mar-20,36.11
Singapore,SGP,21-Mar-20,36.11
Singapore,SGP,22-Mar-20,36.11
Singapore,SGP,23-Mar-20,36.11
Singapore,SGP,24-Mar-20,36.11
Singapore,SGP,25-Mar-20,36.11
Singapore,SGP,26-Mar-20,36.11
Singapore,SGP,27-Mar-20,38.89
Singapore,SGP,28-Mar-20,38.89
Singapore,SGP,29-Mar-20,38.89
Singapore,SGP,30-Mar-20,38.89
Singapore,SGP,31-Mar-20,38.89
Singapore,SGP,1-Apr-20,38.89
Singapore,SGP,2-Apr-20,38.89
Singapore,SGP,3-Apr-20,48.15
Singapore,SGP,4-Apr-20,48.15
Singapore,SGP,5-Apr-20,48.15
Singapore,SGP,6-Apr-20,48.15
Singapore,SGP,7-Apr-20,59.26
Singapore,SGP,8-Apr-20,82.41
Singapore,SGP,9-Apr-20,82.41
Singapore,SGP,10-Apr-20,79.63
Singapore,SGP,11-Apr-20,79.63
Singapore,SGP,12-Apr-20,79.63
Singapore,SGP,13-Apr-20,79.63
Singapore,SGP,14-Apr-20,85.19
Singapore,SGP,15-Apr-20,85.19
Singapore,SGP,16-Apr-20,85.19
Singapore,SGP,17-Apr-20,85.19
Singapore,SGP,18-Apr-20,85.19
Singapore,SGP,19-Apr-20,85.19
Singapore,SGP,20-Apr-20,85.19
Singapore,SGP,21-Apr-20,85.19
Singapore,SGP,22-Apr-20,85.19
Singapore,SGP,23-Apr-20,85.19
Singapore,SGP,24-Apr-20,85.19
Singapore,SGP,25-Apr-20,85.19
Singapore,SGP,26-Apr-20,85.19
Singapore,SGP,27-Apr-20,85.19
Singapore,SGP,28-Apr-20,85.19
Singapore,SGP,29-Apr-20,85.19
Singapore,SGP,30-Apr-20,85.19
Singapore,SGP,1-May-20,85.19
Singapore,SGP,2-May-20,85.19
Singapore,SGP,3-May-20,85.19
Singapore,SGP,4-May-20,85.19
Singapore,SGP,5-May-20,85.19
